566		P		22680		5624
567		B		22600		5363
568		B		22640		5118
569		P		22800		6038
570		B		22720		5214
571		B		22760		5437
572		P		22920		6020
573		B		22840		5281
574		B		22880		5396
575		I		23040		6502
576		B		22960		5426
577		B		23000		5668
578		P		23160		6731
579		B		23080		5950
580		B		23120		5912
581		P		23280		6795
582		B		23200		6167
583		B		23240		5944
584		P		23400		6422
585		B		23320		6153
586		B		23360		6194
587		I		23520		6868
588		B		23440		5883
589		B		23480		6110
590		P		23640		6272
591		B		23560		6319
592		B		23600		5785
593		P		23760		6922
594		B		23680		5615
595		B		23720		6005
596		P		23880		7760
597		B		23800		6768
598		B		23840		7075
599		I		24000		8752
600		B		23920		7737
601		B		23960		8003
602		P		24120		11158
603		B		24040		9196
604		B		24080		9593
605		P		24240		11887
606		B		24160		9945
607		B		24200		10253
608		P		24360		12873
609		B		24280		10899
610		B		24320		11156
611		I		24480		11830
612		B		24400		11682
613		B		24440		11950
614		P		24600		13169
615		B		24520		11780
616		B		24560		12044
617		P		24720		12937
618		B		24640		11456
619		B		24680		11529
620		P		24840		5609
621		B		24760		1664
622		B		24800		1426
623		I		24960		4971
624		B		24880		1201
625		B		24920		1122
626		P		25080		1817
627		B		25000		940
628		B		25040		1046
629		P		25200		1387
630		B		25120		985
631		B		25160		940
632		P		25320		1895
633		B		25240		1004
634		B		25280		1165
635		I		25440		4953
636		B		25360		796
637		B		25400		826
638		P		25560		1258
639		B		25480		1014
640		B		25520		1219
641		P		25680		1502
642		B		25600		1236
643		B		25640		1017
644		P		25800		1306
645		B		25720		886
646		B		25760		1020
647		I		25920		4968
648		B		25840		843
649		B		25880		1020
650		P		26040		1468
651		B		25960		1185
652		B		26000		968
653		P		26160		1417
654		B		26080		867
655		B		26120		996
656		P		26280		1450
657		B		26200		989
658		B		26240		1051
659		I		26400		5014
660		B		26320		1172
661		B		26360		974
662		P		26520		1953
663		B		26440		1034
664		B		26480		1136
665		P		26640		1544
666		B		26560		1178
667		B		26600		1200
668		P		26760		1662
669		B		26680		1044
670		B		26720		933
671		I		26880		4953
672		B		26800		782
673		B		26840		976
674		P		27000		1477
675		B		26920		1002
676		B		26960		925
677		P		27120		1485
678		B		27040		890
679		B		27080		963
680		P		27240		1523
681		B		27160		954
682		B		27200		1041
683		I		27360		9434
684		B		27280		1248
685		B		27320		1999
686		P		27480		7724
687		B		27400		5700
