19173		B		766840		1742
19174		B		766880		1748
19175		I		767040		10201
19176		B		766960		1886
19177		B		767000		2783
19178		P		767160		3128
19179		B		767080		2022
19180		B		767120		3258
19181		P		767280		12237
19182		B		767200		8312
19183		B		767240		6717
19184		P		767400		7905
19185		B		767320		2921
19186		B		767360		3401
19187		I		767520		10826
19188		B		767440		6642
19189		B		767480		6718
19190		P		767640		7424
19191		B		767560		3438
19192		B		767600		2951
19193		P		767760		7997
19194		B		767680		5570
19195		B		767720		5462
19196		P		767880		5865
19197		B		767800		3428
19198		B		767840		3544
19199		I		768000		10756
19200		B		767920		4945
19201		B		767960		4945
19202		P		768120		5745
19203		B		768040		4316
19204		B		768080		2837
19205		P		768240		6574
19206		B		768160		4443
19207		B		768200		5054
19208		P		768360		5114
19209		B		768280		2704
19210		B		768320		3199
19211		I		768480		11008
19212		B		768400		5040
19213		B		768440		5080
19214		P		768600		4980
19215		B		768520		3791
19216		B		768560		2348
19217		P		768720		6934
19218		B		768640		4343
19219		B		768680		4529
19220		P		768840		5784
19221		B		768760		2364
19222		B		768800		3463
19223		I		768960		10898
19224		B		768880		4824
19225		B		768920		4650
19226		P		769080		11364
19227		B		769000		7513
19228		B		769040		6007
19229		P		769200		5564
19230		B		769120		2824
19231		B		769160		3097
19232		P		769320		5234
19233		B		769240		4542
19234		B		769280		4581
19235		I		769440		10215
19236		B		769360		2138
19237		B		769400		2114
19238		P		769560		4875
19239		B		769480		3732
19240		B		769520		4223
19241		P		769680		5229
19242		B		769600		2744
19243		B		769640		2249
19244		P		769800		5190
19245		B		769720		3720
19246		B		769760		4174
19247		I		769920		9601
19248		B		769840		2362
19249		B		769880		2735
19250		P		770040		6999
19251		B		769960		3850
19252		B		770000		4134
19253		P		770160		4896
19254		B		770080		2653
19255		B		770120		3147
19256		P		770280		4704
19257		B		770200		4335
19258		B		770240		4652
19259		I		770400		9604
19260		B		770320		3210
19261		B		770360		2158
19262		P		770520		5683
19263		B		770440		4471
19264		B		770480		3865
19265		P		770640		4601
19266		B		770560		2308
19267		B		770600		2862
19268		P		770760		3883
19269		B		770680		3697
19270		B		770720		3255
19271		I		770880		9764
19272		B		770800		2065
19273		B		770840		2138
19274		P		771000		4250
19275		B		770920		3089
19276		B		770960		2311
19277		P		771120		3954
19278		B		771040		2629
19279		B		771080		2679
19280		P		771240		4774
19281		B		771160		2472
19282		B		771200		2196
19283		I		771360		9821
19284		B		771280		2579
19285		B		771320		1411
19286		P		771480		5480
19287		B		771400		4879
19288		B		771440		4043
19289		P		771600		7477
19290		B		771520		4944
19291		B		771560		4488
19292		P		771720		4931
19293		B		771640		5005
19294		B		771680		4847
19295		I		771840		9430
19296		B		771760		3881
19297		B		771800		3366
19298		P		771960		6397
19299		B		771880		3607
19300		B		771920		3612
19301		P		772080		5895
19302		B		772000		3701
19303		B		772040		4113
19304		P		772200		6040
19305		B		772120		3354
19306		B		772160		3257
19307		I		772320		9553
19308		B		772240		3195
19309		B		772280		2949
19310		P		772440		4193
19311		B		772360		3803
19312		B		772400		2844
19313		P		772560		2366
19314		B		772480		1857
19315		B		772520		2063
19316		P		772680		3603
19317		B		772600		3355
19318		B		772640		3553
19319		I		772800		9586
19320		B		772720		3424
19321		B		772760		3433
19322		P		772920		5453
19323		B		772840		3244
19324		B		772880		2466
19325		P		773040		5534
19326		B		772960		3661
19327		B		773000		4855
19328		P		773160		6540
19329		B		773080		4875
19330		B		773120		5053
19331		I		773280		9436
19332		B		773200		5839
19333		B		773240		5525
19334		P		773400		7057
19335		B		773320		5257
19336		B		773360		5635
19337		P		773520		7958
19338		B		773440		5476
19339		B		773480		5367
19340		P		773640		8981
19341		B		773560		6420
19342		B		773600		5734
19343		I		773760		10454
19344		B		773680		6239
19345		B		773720		5804
19346		P		773880		7852
19347		B		773800		6248
19348		B		773840		5847
19349		P		774000		7146
19350		B		773920		5927
19351		B		773960		5576
19352		P		774120		6631
19353		B		774040		6446
19354		B		774080		4703
19355		I		774240		10225
19356		B		774160		4830
19357		B		774200		5021
19358		P		774360		5853
19359		B		774280		4716
19360		B		774320		2543
19361		P		774480		5746
19362		B		774400		2659
19363		B		774440		3151
19364		P		774600		4468
19365		B		774520		4040
19366		B		774560		3937
19367		I		774720		10437
19368		B		774640		4696
19369		B		774680		3710
19370		P		774840		4840
19371		B		774760		5403
19372		B		774800		4034
19373		P		774960		4644
19374		B		774880		5358
19375		B		774920		4069
19376		P		775080		4419
19377		B		775000		3195
19378		B		775040		4302
19379		I		775200		10232
19380		B		775120		3253
19381		B		775160		3385
19382		P		775320		5088
19383		B		775240		3608
19384		B		775280		4300
19385		P		775440		4537
19386		B		775360		2893
19387		B		775400		3229
19388		P		775560		4034
19389		B		775480		3534
19390		B		775520		3997
19391		I		775680		10331
19392		B		775600		3796
19393		B		775640		3175
19394		P		775800		3816
19395		B		775720		3101
19396		B		775760		2867
19397		P		775920		4239
19398		B		775840		5120
19399		B		775880		5618
19400		P		776040		5153
19401		B		775960		2368
19402		B		776000		2952
19403		I		776160		10439
19404		B		776080		5542
19405		B		776120		3836
19406		P		776280		6994
19407		B		776200		3142
19408		B		776240		3242
19409		P		776400		5509
19410		B		776320		3537
19411		B		776360		4338
19412		P		776520		7075
19413		B		776440		2721
19414		B		776480		3373
19415		I		776640		6333
19416		B		776560		4247
19417		B		776600		4088
19418		P		776760		3428
19419		B		776680		1561
19420		B		776720		1502
19421		P		776880		4095
19422		B		776800		3898
19423		B		776840		3932
19424		P		777000		3871
19425		B		776920		1958
19426		B		776960		2383
19427		I		777120		6411
19428		B		777040		3751
19429		B		777080		3758
19430		P		777240		4359
19431		B		777160		3798
19432		B		777200		1662
19433		P		777360		4871
19434		B		777280		4088
19435		B		777320		4468
19436		P		777480		5913
19437		B		777400		5075
19438		B		777440		4756
19439		I		777600		6904
19440		B		777520		4485
19441		B		777560		4131
19442		P		777720		4065
19443		B		777640		1630
19444		B		777680		1636
19445		P		777840		3646
19446		B		777760		3108
19447		B		777800		3437
19448		P		777960		3707
19449		B		777880		1919
19450		B		777920		2045
19451		I		778080		6993
19452		B		778000		2758
19453		B		778040		2028
19454		P		778200		4352
19455		B		778120		2690
19456		B		778160		1917
19457		P		778320		3894
19458		B		778240		3625
19459		B		778280		4031
19460		P		778440		3579
19461		B		778360		2413
19462		B		778400		1388
19463		I		778560		6581
19464		B		778480		3465
19465		B		778520		3477
19466		P		778680		3908
19467		B		778600		1943
19468		B		778640		1763
19469		P		778800		4166
19470		B		778720		3803
19471		B		778760		3794
19472		P		778920		4317
19473		B		778840		1473
19474		B		778880		1861
19475		I		779040		6913
19476		B		778960		3731
19477		B		779000		3866
19478		P		779160		13266
19479		B		779080		2403
19480		B		779120		4583
19481		P		779280		5599
19482		B		779200		2715
19483		B		779240		3810
19484		P		779400		4128
19485		B		779320		2977
19486		B		779360		4133
19487		I		779520		11804
19488		B		779440		2380
19489		B		779480		2526
19490		P		779640		6241
19491		B		779560		3179
19492		B		779600		3170
19493		P		779760		5652
19494		B		779680		3075
19495		B		779720		2806
19496		P		779880		3334
19497		B		779800		2891
19498		B		779840		4217
19499		I		780000		11838
19500		B		779920		4241
19501		B		779960		2145
19502		P		780120		3508
19503		B		780040		3308
19504		B		780080		3203
19505		P		780240		8843
19506		B		780160		6628
19507		B		780200		6792
19508		P		780360		8399
19509		B		780280		6728
19510		B		780320		7188
19511		I		780480		11599
19512		B		780400		7114
19513		B		780440		7178
19514		P		780600		8858
19515		B		780520		7314
19516		B		780560		7278
19517		P		780720		8545
19518		B		780640		7387
19519		B		780680		6749
19520		P		780840		8288
19521		B		780760		6822
19522		B		780800		6814
19523		I		780960		11093
19524		B		780880		6601
19525		B		780920		6326
19526		P		781080		7991
19527		B		781000		6647
19528		B		781040		6638
19529		P		781200		7892
19530		B		781120		6408
19531		B		781160		6613
19532		P		781320		8196
19533		B		781240		6675
19534		B		781280		6429
19535		I		781440		11139
19536		B		781360		6839
19537		B		781400		6589
19538		P		781560		7784
19539		B		781480		6697
19540		B		781520		6499
19541		P		781680		10663
19542		B		781600		7895
19543		B		781640		8204
19544		P		781800		3786
19545		B		781720		1888
19546		B		781760		1770
19547		I		781920		8604
19548		B		781840		1912
19549		B		781880		2046
19550		P		782040		3324
19551		B		781960		3129
19552		B		782000		3378
19553		P		782160		4089
19554		B		782080		2135
19555		B		782120		2371
19556		P		782280		5830
19557		B		782200		2624
19558		B		782240		2805
19559		I		782400		8677
19560		B		782320		1874
19561		B		782360		2030
19562		P		782520		4113
19563		B		782440		1911
19564		B		782480		3488
19565		P		782640		2490
19566		B		782560		2964
19567		B		782600		2365
19568		P		782760		4123
19569		B		782680		2045
19570		B		782720		1525
19571		I		782880		8626
19572		B		782800		2617
19573		B		782840		2573
19574		P		783000		3121
19575		B		782920		3542
19576		B		782960		2502
19577		P		783120		3833
19578		B		783040		2627
19579		B		783080		3152
19580		P		783240		3119
19581		B		783160		2246
19582		B		783200		2076
19583		I		783360		8642
19584		B		783280		1432
19585		B		783320		2065
19586		P		783480		3716
19587		B		783400		1603
19588		B		783440		2316
19589		P		783600		3694
19590		B		783520		2011
19591		B		783560		3302
19592		P		783720		4966
19593		B		783640		6191
19594		B		783680		6523
19595		I		783840		9275
19596		B		783760		6564
19597		B		783800		6819
19598		P		783960		7207
19599		B		783880		4217
19600		B		783920		5853
19601		P		784080		7358
19602		B		784000		6332
19603		B		784040		7117
19604		P		784200		7691
19605		B		784120		5352
19606		B		784160		3773
19607		I		784320		9452
19608		B		784240		4399
19609		B		784280		3971
19610		P		784440		7714
19611		B		784360		4739
19612		B		784400		4986
19613		P		784560		6727
19614		B		784480		6528
19615		B		784520		7241
19616		P		784680		7232
19617		B		784600		6231
19618		B		784640		5428
19619		I		784800		8757
19620		B		784720		5998
19621		B		784760		6048
19622		P		784920		7317
19623		B		784840		5979
19624		B		784880		5651
19625		P		785040		7501
19626		B		784960		6122
19627		B		785000		5601
19628		P		785160		7149
19629		B		785080		5689
19630		B		785120		5312
19631		I		785280		7925
19632		B		785200		6021
19633		B		785240		6715
19634		P		785400		6412
19635		B		785320		5477
19636		B		785360		6097
19637		P		785520		5606
19638		B		785440		4960
19639		B		785480		5116
19640		P		785640		5881
19641		B		785560		5086
19642		B		785600		4791
19643		I		785760		8051
19644		B		785680		5831
19645		B		785720		4992
19646		P		785880		6211
19647		B		785800		5136
19648		B		785840		5121
19649		P		786000		4927
19650		B		785920		4977
19651		B		785960		4486
19652		P		786120		5520
19653		B		786040		4407
19654		B		786080		4945
19655		I		786240		7825
19656		B		786160		5335
19657		B		786200		4976
19658		P		786360		5797
19659		B		786280		4915
19660		B		786320		4870
19661		P		786480		6225
19662		B		786400		4739
19663		B		786440		4870
19664		P		786600		5180
19665		B		786520		4820
19666		B		786560		4934
19667		I		786720		7789
19668		B		786640		4819
19669		B		786680		6123
19670		P		786840		6234
19671		B		786760		5264
19672		B		786800		5181
19673		P		786960		6284
19674		B		786880		4051
19675		B		786920		4690
19676		P		787080		6340
19677		B		787000		5663
19678		B		787040		5548
19679		I		787200		7326
19680		B		787120		4536
19681		B		787160		4219
19682		P		787320		5373
19683		B		787240		4374
19684		B		787280		3679
19685		P		787440		5207
19686		B		787360		3833
19687		B		787400		3867
19688		P		787560		5312
19689		B		787480		3792
19690		B		787520		3569
19691		I		787680		7102
19692		B		787600		3836
19693		B		787640		3890
19694		P		787800		5283
19695		B		787720		2434
19696		B		787760		3278
19697		P		787920		5452
19698		B		787840		3903
19699		B		787880		3953
19700		P		788040		4299
19701		B		787960		2472
19702		B		788000		3634
19703		I		788160		7540
19704		B		788080		5384
19705		B		788120		5424
19706		P		788280		5016
19707		B		788200		1805
19708		B		788240		1885
19709		P		788400		6253
19710		B		788320		4792
19711		B		788360		4855
19712		P		788520		5115
19713		B		788440		2263
19714		B		788480		1783
19715		I		788640		7314
19716		B		788560		3814
19717		B		788600		4093
19718		P		788760		4412
19719		B		788680		1865
19720		B		788720		2629
19721		P		788880		4022
19722		B		788800		3459
19723		B		788840		3576
19724		P		789000		3911
19725		B		788920		2392
19726		B		788960		2051
19727		I		789120		7590
19728		B		789040		4184
19729		B		789080		4168
19730		P		789240		4620
19731		B		789160		2550
19732		B		789200		3040
19733		P		789360		4663
19734		B		789280		3752
19735		B		789320		3797
19736		P		789480		4331
19737		B		789400		1571
19738		B		789440		1573
19739		I		789600		7339
19740		B		789520		4181
19741		B		789560		4104
19742		P		789720		4747
19743		B		789640		1593
19744		B		789680		1494
19745		P		789840		4197
19746		B		789760		3574
19747		B		789800		3640
19748		P		789960		4289
19749		B		789880		1564
19750		B		789920		2373
19751		I		790080		7365
19752		B		790000		3834
19753		B		790040		3787
19754		P		790200		5738
19755		B		790120		2853
19756		B		790160		2075
19757		P		790320		4605
19758		B		790240		5093
19759		B		790280		5064
19760		P		790440		4164
19761		B		790360		2112
19762		B		790400		1447
19763		I		790560		7357
19764		B		790480		4673
19765		B		790520		4288
19766		P		790680		4660
19767		B		790600		1657
19768		B		790640		1652
19769		P		790800		10306
19770		B		790720		3322
19771		B		790760		2458
19772		P		790920		2049
19773		B		790840		2883
19774		B		790880		1679
19775		I		791040		8400
19776		B		790960		2426
19777		B		791000		2647
19778		P		791160		4179
19779		B		791080		2896
19780		B		791120		2580
19781		P		791280		4358
19782		B		791200		2078
19783		B		791240		2163
19784		P		791400		3933
19785		B		791320		2759
19786		B		791360		3079
19787		I		791520		8429
19788		B		791440		2206
19789		B		791480		1963
19790		P		791640		5292
19791		B		791560		3990
19792		B		791600		4038
19793		P		791760		5292
19794		B		791680		3307
19795		B		791720		3626
19796		P		791880		5515
19797		B		791800		4146
19798		B		791840		3985
19799		I		792000		8018
19800		B		791920		3257
19801		B		791960		3265
19802		P		792120		5214
19803		B		792040		3850
19804		B		792080		3829
19805		P		792240		5286
19806		B		792160		3159
19807		B		792200		3714
19808		P		792360		4872
19809		B		792280		3216
19810		B		792320		3059
19811		I		792480		8048
19812		B		792400		3188
19813		B		792440		2927
19814		P		792600		4870
19815		B		792520		3486
19816		B		792560		2931
19817		P		792720		4921
19818		B		792640		3429
19819		B		792680		3595
19820		P		792840		4809
19821		B		792760		2307
19822		B		792800		2189
19823		I		792960		8064
19824		B		792880		2887
19825		B		792920		3007
19826		P		793080		4007
19827		B		793000		1679
19828		B		793040		2139
19829		P		793200		4080
19830		B		793120		2689
19831		B		793160		2807
19832		P		793320		3197
19833		B		793240		2372
19834		B		793280		1795
19835		I		793440		8080
19836		B		793360		3047
19837		B		793400		2877
19838		P		793560		3687
19839		B		793480		2806
19840		B		793520		2195
19841		P		793680		3350
19842		B		793600		3008
19843		B		793640		2968
19844		P		793800		4050
19845		B		793720		1950
19846		B		793760		1989
19847		I		793920		8051
19848		B		793840		2244
19849		B		793880		2336
19850		P		794040		3256
19851		B		793960		1756
19852		B		794000		2243
19853		P		794160		3289
19854		B		794080		2522
19855		B		794120		2594
19856		P		794280		3570
19857		B		794200		1875
19858		B		794240		3002
19859		I		794400		8284
19860		B		794320		2251
19861		B		794360		2555
19862		P		794520		4006
19863		B		794440		2913
19864		B		794480		2855
19865		P		794640		3451
19866		B		794560		3450
19867		B		794600		3257
19868		P		794760		4269
19869		B		794680		1918
19870		B		794720		2135
19871		I		794880		8462
19872		B		794800		3102
19873		B		794840		2291
19874		P		795000		3328
19875		B		794920		1485
19876		B		794960		2711
19877		P		795120		4671
19878		B		795040		3338
19879		B		795080		3350
19880		P		795240		4731
19881		B		795160		1883
19882		B		795200		2825
19883		I		795360		8060
19884		B		795280		3428
19885		B		795320		3358
19886		P		795480		4312
19887		B		795400		1621
19888		B		795440		2615
19889		P		795600		4347
19890		B		795520		3226
19891		B		795560		3414
19892		P		795720		4563
19893		B		795640		2000
19894		B		795680		1837
19895		I		795840		8082
19896		B		795760		3758
19897		B		795800		3103
19898		P		795960		3954
19899		B		795880		2227
19900		B		795920		1911
19901		P		796080		4487
19902		B		796000		3027
19903		B		796040		3221
19904		P		796200		2348
19905		B		796120		2235
19906		B		796160		2122
19907		I		796320		8289
19908		B		796240		1692
19909		B		796280		1741
19910		P		796440		3906
19911		B		796360		2067
19912		B		796400		2958
19913		P		796560		11004
19914		B		796480		8459
19915		B		796520		7943
19916		P		796680		8885
19917		B		796600		6844
19918		B		796640		7573
19919		I		796800		9748
19920		B		796720		8024
19921		B		796760		7892
19922		P		796920		8548
19923		B		796840		7614
19924		B		796880		7360
19925		P		797040		8576
19926		B		796960		7311
19927		B		797000		7055
19928		P		797160		8479
19929		B		797080		7003
19930		B		797120		7179
19931		I		797280		9638
19932		B		797200		7056
19933		B		797240		7093
19934		P		797400		8555
19935		B		797320		7451
19936		B		797360		7496
19937		P		797520		8262
19938		B		797440		7738
19939		B		797480		7470
19940		P		797640		7761
19941		B		797560		6738
19942		B		797600		6861
19943		I		797760		8862
19944		B		797680		6278
19945		B		797720		6438
19946		P		797880		8168
19947		B		797800		6860
19948		B		797840		7009
19949		P		798000		8239
19950		B		797920		7199
19951		B		797960		7061
19952		P		798120		8430
19953		B		798040		7751
19954		B		798080		5464
19955		I		798240		7830
19956		B		798160		4984
19957		B		798200		4658
19958		P		798360		6067
19959		B		798280		5329
19960		B		798320		5849
19961		P		798480		5316
19962		B		798400		4848
19963		B		798440		5052
19964		P		798600		6514
19965		B		798520		5047
19966		B		798560		4782
19967		I		798720		8058
19968		B		798640		4958
19969		B		798680		5044
19970		P		798840		5659
19971		B		798760		5225
19972		B		798800		5196
19973		P		798960		5344
19974		B		798880		5339
19975		B		798920		5208
19976		P		799080		5921
19977		B		799000		4991
19978		B		799040		5721
19979		I		799200		7777
19980		B		799120		5331
19981		B		799160		5090
19982		P		799320		5459
19983		B		799240		5289
19984		B		799280		5085
19985		P		799440		5512
19986		B		799360		4226
19987		B		799400		4269
19988		P		799560		5565
19989		B		799480		4105
19990		B		799520		4662
19991		I		799680		8500
19992		B		799600		4789
19993		B		799640		4708
19994		P		799800		6201
19995		B		799720		4451
19996		B		799760		4920
19997		P		799920		5856
19998		B		799840		4703
19999		B		799880		4382
20000		P		800040		5039
20001		B		799960		4674
20002		B		800000		4732
20003		I		800160		8486
20004		B		800080		4373
20005		B		800120		4361
20006		P		800280		6519
20007		B		800200		4721
20008		B		800240		4700
20009		P		800400		5513
20010		B		800320		4285
20011		B		800360		4417
20012		P		800520		4412
20013		B		800440		2016
20014		B		800480		2145
20015		I		800640		8351
20016		B		800560		4075
20017		B		800600		4187
20018		P		800760		4906
20019		B		800680		2056
20020		B		800720		1965
20021		P		800880		5026
20022		B		800800		4152
20023		B		800840		4086
20024		P		801000		4105
20025		B		800920		2168
20026		B		800960		1913
20027		I		801120		8432
20028		B		801040		2803
20029		B		801080		2229
20030		P		801240		7522
20031		B		801160		1723
20032		B		801200		2003
20033		P		801360		5499
20034		B		801280		4374
20035		B		801320		4590
20036		P		801480		4570
20037		B		801400		2393
20038		B		801440		2101
20039		I		801600		6817
20040		B		801520		3899
20041		B		801560		4078
20042		P		801720		4103
20043		B		801640		2237
20044		B		801680		2430
20045		P		801840		4536
20046		B		801760		3752
20047		B		801800		3878
20048		P		801960		3810
20049		B		801880		1916
20050		B		801920		2035
20051		I		802080		5305
20052		B		802000		3984
20053		B		802040		3553
20054		P		802200		2707
20055		B		802120		1182
20056		B		802160		1085
20057		P		802320		1607
20058		B		802240		1174
20059		B		802280		1571
20060		P		802440		998
20061		B		802360		976
20062		B		802400		897
20063		I		802560		4578
20064		B		802480		809
20065		B		802520		886
20066		P		802680		3147
20067		B		802600		1130
20068		B		802640		1199
20069		P		802800		4275
20070		B		802720		3532
20071		B		802760		3368
20072		P		802920		4351
20073		B		802840		2344
20074		B		802880		2247
20075		I		803040		6591
20076		B		802960		4281
20077		B		803000		3930
20078		P		803160		4133
20079		B		803080		2070
20080		B		803120		2482
20081		P		803280		3910
20082		B		803200		2377
20083		B		803240		2812
20084		P		803400		2157
20085		B		803320		2030
20086		B		803360		2289
20087		I		803520		6575
20088		B		803440		1626
20089		B		803480		1804
20090		P		803640		2602
20091		B		803560		1592
20092		B		803600		1866
20093		P		803760		2117
20094		B		803680		2252
20095		B		803720		2512
20096		P		803880		2330
20097		B		803800		1795
20098		B		803840		1678
20099		I		804000		6218
20100		B		803920		3789
20101		B		803960		4003
20102		P		804120		3313
20103		B		804040		3817
20104		B		804080		3277
20105		P		804240		1801
20106		B		804160		2235
20107		B		804200		1853
20108		P		804360		9393
20109		B		804280		1154
20110		B		804320		4887
20111		I		804480		8908
20112		B		804400		4088
20113		B		804440		3999
20114		P		804600		5375
20115		B		804520		3701
20116		B		804560		4224
20117		P		804720		5684
20118		B		804640		4238
20119		B		804680		4465
20120		P		804840		5838
20121		B		804760		5185
20122		B		804800		4808
20123		I		804960		8972
20124		B		804880		4876
20125		B		804920		4331
20126		P		805080		5863
20127		B		805000		4369
20128		B		805040		4633
20129		P		805200		6145
20130		B		805120		6048
20131		B		805160		5747
20132		P		805320		4838
20133		B		805240		4730
20134		B		805280		4874
20135		I		805440		8298
20136		B		805360		4464
20137		B		805400		2724
20138		P		805560		14485
20139		B		805480		3696
20140		B		805520		7170
20141		P		805680		6865
20142		B		805600		6807
20143		B		805640		7014
20144		P		805800		8511
20145		B		805720		8087
20146		B		805760		6145
20147		I		805920		12337
20148		B		805840		5585
20149		B		805880		7162
20150		P		806040		8458
20151		B		805960		5728
20152		B		806000		5565
20153		P		806160		8005
20154		B		806080		6189
20155		B		806120		6797
20156		P		806280		5784
20157		B		806200		5501
20158		B		806240		4551
20159		I		806400		12020
20160		B		806320		6546
20161		B		806360		6546
20162		P		806520		8453
20163		B		806440		3462
20164		B		806480		6546
20165		P		806640		6999
20166		B		806560		6184
20167		B		806600		6688
20168		P		806760		8058
20169		B		806680		7125
20170		B		806720		7867
20171		I		806880		8023
20172		B		806800		7633
20173		B		806840		7218
20174		P		807000		6569
20175		B		806920		7025
20176		B		806960		6955
20177		P		807120		6668
20178		B		807040		6130
20179		B		807080		6628
20180		P		807240		6239
20181		B		807160		5987
20182		B		807200		6066
20183		I		807360		6423
20184		B		807280		5641
20185		B		807320		5602
20186		P		807480		11300
20187		B		807400		6139
20188		B		807440		5040
20189		P		807600		7130
20190		B		807520		5264
20191		B		807560		5868
20192		P		807720		9783
20193		B		807640		6799
20194		B		807680		6210
20195		I		807840		11271
20196		B		807760		5945
20197		B		807800		6824
20198		P		807960		8788
20199		B		807880		7201
20200		B		807920		7062
20201		P		808080		10364
20202		B		808000		7908
20203		B		808040		8345
20204		P		808200		11258
20205		B		808120		8662
20206		B		808160		6041
20207		I		808320		10021
20208		B		808240		6327
20209		B		808280		6454
20210		P		808440		8515
20211		B		808360		6615
20212		B		808400		6964
20213		P		808560		6920
20214		B		808480		5440
20215		B		808520		4972
20216		P		808680		8661
20217		B		808600		5576
20218		B		808640		5928
20219		I		808800		10972
20220		B		808720		6998
20221		B		808760		7982
20222		P		808920		9305
20223		B		808840		6989
20224		B		808880		6332
20225		P		809040		10200
20226		B		808960		8315
20227		B		809000		9212
20228		P		809160		10371
20229		B		809080		6929
20230		B		809120		7410
20231		I		809280		10789
20232		B		809200		8819
20233		B		809240		8302
20234		P		809400		9922
20235		B		809320		7080
20236		B		809360		6090
20237		P		809520		8702
20238		B		809440		7166
20239		B		809480		7217
20240		P		809640		7275
20241		B		809560		5439
20242		B		809600		5719
20243		I		809760		10259
20244		B		809680		5067
20245		B		809720		5000
20246		P		809880		7561
20247		B		809800		3571
20248		B		809840		2447
20249		P		810000		12532
20250		B		809920		4417
20251		B		809960		4328
20252		P		810120		3868
20253		B		810040		2220
20254		B		810080		3428
20255		I		810240		10904
20256		B		810160		2554
20257		B		810200		4722
20258		P		810360		8023
20259		B		810280		5963
20260		B		810320		5111
20261		P		810480		6898
20262		B		810400		5242
20263		B		810440		5739
20264		P		810600		9579
20265		B		810520		6018
20266		B		810560		7637
20267		I		810720		10849
20268		B		810640		9459
20269		B		810680		8218
20270		P		810840		10256
20271		B		810760		8606
20272		B		810800		8603
20273		P		810960		10797
20274		B		810880		8747
20275		B		810920		8991
20276		P		811080		10555
20277		B		811000		9164
20278		B		811040		9543
20279		I		811200		11714
20280		B		811120		8455
20281		B		811160		6539
20282		P		811320		9705
20283		B		811240		7589
20284		B		811280		5784
20285		P		811440		8374
20286		B		811360		6146
20287		B		811400		6505
20288		P		811560		6482
20289		B		811480		6161
20290		B		811520		7335
20291		I		811680		11714
20292		B		811600		6079
20293		B		811640		5734
20294		P		811800		15447
20295		B		811720		9708
20296		B		811760		8865
20297		P		811920		7425
20298		B		811840		7555
20299		B		811880		8143
20300		P		812040		12457
20301		B		811960		7409
20302		B		812000		7152
20303		I		812160		12857
20304		B		812080		6074
20305		B		812120		8275
20306		P		812280		11578
20307		B		812200		6609
20308		B		812240		7789
20309		P		812400		8492
20310		B		812320		7634
20311		B		812360		7486
20312		P		812520		8513
20313		B		812440		7329
20314		B		812480		7096
20315		I		812640		12847
20316		B		812560		7082
20317		B		812600		7321
20318		P		812760		8978
20319		B		812680		7268
20320		B		812720		7516
20321		P		812880		11506
20322		B		812800		4788
20323		B		812840		3110
20324		P		813000		7287
20325		B		812920		2595
20326		B		812960		3151
20327		I		813120		10849
20328		B		813040		6558
20329		B		813080		4592
20330		P		813240		4049
20331		B		813160		2565
20332		B		813200		2302
20333		P		813360		4395
20334		B		813280		7071
20335		B		813320		5332
20336		P		813480		4127
20337		B		813400		3461
20338		B		813440		2898
20339		I		813600		10907
20340		B		813520		2366
20341		B		813560		4006
20342		P		813720		3756
20343		B		813640		3379
20344		B		813680		4651
20345		P		813840		5006
20346		B		813760		4115
20347		B		813800		2552
20348		P		813960		8400
20349		B		813880		2833
20350		B		813920		3571
20351		I		814080		10874
20352		B		814000		3282
20353		B		814040		3241
20354		P		814200		3470
20355		B		814120		4293
20356		B		814160		4617
20357		P		814320		4124
20358		B		814240		4399
20359		B		814280		3046
20360		P		814440		7648
20361		B		814360		5000
20362		B		814400		4024
20363		I		814560		10926
20364		B		814480		4525
20365		B		814520		6084
20366		P		814680		8419
20367		B		814600		6048
20368		B		814640		5275
20369		P		814800		7696
20370		B		814720		5664
20371		B		814760		5927
20372		P		814920		8719
20373		B		814840		5935
20374		B		814880		6052
20375		I		815040		11058
20376		B		814960		5755
20377		B		815000		5775
20378		P		815160		7936
20379		B		815080		5997
20380		B		815120		5555
20381		P		815280		6193
20382		B		815200		6477
20383		B		815240		4648
20384		P		815400		5758
20385		B		815320		4011
20386		B		815360		4370
20387		I		815520		10745
20388		B		815440		3393
20389		B		815480		4065
20390		P		815640		8433
20391		B		815560		7700
20392		B		815600		7222
20393		P		815760		9019
20394		B		815680		8127
20395		B		815720		8014
20396		P		815880		8926
20397		B		815800		7995
20398		B		815840		8037
20399		I		816000		9433
20400		B		815920		7679
20401		B		815960		8041
20402		P		816120		8362
20403		B		816040		7315
20404		B		816080		7202
20405		P		816240		6401
20406		B		816160		5144
20407		B		816200		5165
20408		P		816360		6820
20409		B		816280		2804
20410		B		816320		2727
20411		I		816480		6864
20412		B		816400		4873
20413		B		816440		4081
20414		P		816600		6230
20415		B		816520		5326
20416		B		816560		5144
20417		P		816720		6768
20418		B		816640		5471
20419		B		816680		5615
20420		P		816840		6892
20421		B		816760		5686
20422		B		816800		5688
20423		I		816960		7038
20424		B		816880		5674
20425		B		816920		5211
20426		P		817080		6237
20427		B		817000		5301
20428		B		817040		5202
20429		P		817200		6027
20430		B		817120		5636
20431		B		817160		5007
20432		P		817320		6320
20433		B		817240		5491
20434		B		817280		5729
20435		I		817440		7476
20436		B		817360		5651
20437		B		817400		5731
20438		P		817560		6318
20439		B		817480		5620
20440		B		817520		5511
20441		P		817680		10894
20442		B		817600		5834
20443		B		817640		5366
20444		P		817800		6155
20445		B		817720		6081
